City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text
Noida,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"Asian, Japanese, Korean, Thai, Chinese",7000,Indian Rupees(Rs.),No,No,No,No,4,4.1,Green,Very Good
Gurgaon,Mediterranean,600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
Noida,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"Italian, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average
Pune,"North Indian, Continental, Finger Food",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good
New Delhi,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Rest of Hawaii,Asian,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent
Dubuque,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good
Gurgaon,Bakery,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Dubai,"Asian, Chinese",160,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good
Noida,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,2.6,Orange,Average
New Delhi,"North Indian, Biryani, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average
New Delhi,North Indian,1200,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good
New Delhi,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
New Delhi,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
Coimbatore,"South Indian, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good
New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average
New Delhi,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Augusta,Thai,35,Dollar($),No,No,No,No,3,4.3,Green,Very Good
New Delhi,"Chinese, North Indian, Italian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average
Gurgaon,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
New Delhi,Desserts,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good
Noida,"North Indian, Chinese, Thai, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good
Cape Town,"Japanese, Asian, Seafood, Sushi",535,Rand(R),Yes,No,No,No,4,4.0,Green,Very Good
New Delhi,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good
New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average
New Delhi,Cafe,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good
Ghaziabad,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,1.8,Red,Poor
Gurgaon,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average
New Delhi,"North Indian, Chinese, Street Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
Gurgaon,"North Indian, Street Food, Mithai",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average
New Delhi,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Cafe, Desserts, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good
Singapore,American,80,Dollar($),No,No,No,No,4,3.1,Orange,Average
New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Patna,"American, Chinese, North Indian, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
Faridabad,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good
New Delhi,Healthy Food,600,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good
Gurgaon,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.0,Orange,Average
New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Fast Food, North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good
New Delhi,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good
New Delhi,"Chinese, Japanese, Thai",750,Indian Rupees(Rs.),Yes,No,No,No,2,2.8,Orange,Average
New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average
Savannah,"American, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good
Gurgaon,"Fast Food, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average
Gurgaon,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average
Agra,"Cafe, Italian, Mexican, North Indian, Continental",0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good
London,British,55,Pounds(��),No,No,No,No,3,4.9,Dark Green,Excellent
New Delhi,"North Indian, Chinese, Continental, Italian",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average
Noida,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average
New Delhi,"North Indian, Mughlai",1500,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good
New Delhi,Pizza,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
New Delhi,"Street Food, Mughlai",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
Noida,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor
Gurgaon,"North Indian, South Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Faridabad,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Boise,"American, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good
Guwahati,"Cafe, Continental",850,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good
New Delhi,"Continental, Thai, Chinese, North Indian",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average
New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
Faridabad,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"North Indian, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average
New Delhi,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,"North Indian, Kashmiri",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average
Aurangabad,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
New Delhi,"Cafe, Chinese, Italian",700,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Faridabad,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
New Delhi,"Mithai, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good
New Delhi,Ice Cream,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average
Faridabad,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
New Delhi,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good
Indore,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good
Noida,"North Indian, Chinese",1700,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average
New Delhi,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average
Noida,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,0.0,White,Not rated
New Delhi,"North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average
New Delhi,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average
New Delhi,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good
Noida,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
Gurgaon,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
Vizag,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent
Patna,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average
Ankara,Kebab,100,Turkish Lira(TL),No,No,No,No,3,4.5,Dark Green,Excellent
New Delhi,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
New Delhi,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good
New Delhi,"Chinese, North Indian, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
Noida,"Chinese, Thai",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good
Faridabad,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average
Gurgaon,"Hyderabadi, North Indian, Biryani",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average
New Delhi,South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
Dubai,"Indian, North Indian",150,Emirati Diram(AED),Yes,No,No,No,3,4.5,Dark Green,Excellent
Wellington City,American,60,NewZealand($),No,No,No,No,3,4.1,Green,Very Good
New Delhi,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Cafe, Italian, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good
New Delhi,"Desserts, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
Ankara,Kebab,70,Turkish Lira(TL),No,No,No,No,3,4.6,Dark Green,Excellent
New Delhi,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average
New Delhi,"Continental, American, Italian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good
New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average
New Delhi,Ice Cream,150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
New Delhi,Biryani,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor
New Delhi,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,"Healthy Food, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good
Gurgaon,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.0,Red,Poor
Des Moines,"Breakfast, Mexican, Southwestern",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good
New Delhi,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average
Noida,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average
New Delhi,"Pizza, Italian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good
New Delhi,"Bengali, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Noida,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor
Kolkata,"Continental, Middle Eastern, Asian",1200,Indian Rupees(Rs.),No,No,No,No,3,4.8,Dark Green,Excellent
New Delhi,"North Indian, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
New Delhi,"Mughlai, North Indian",1000,Indian Rupees(Rs.),No,No,No,No,3,0.0,White,Not rated
New Delhi,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average
Davenport,American,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good
Gurgaon,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
Varanasi,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average
Gurgaon,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Faridabad,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average
New Delhi,Sushi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good
New Delhi,"North Indian, South Indian",150,Indian Rupees(Rs.),No,No,No,No,1,2.3,Red,Poor
Allahabad,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Tibetan,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Gurgaon,"Afghani, North Indian",900,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"Fast Food, North Indian, Desserts, Ice Cream",1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.0,Orange,Average
New Delhi,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"North Indian, Chinese, Continental, Italian",800,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average
New Delhi,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average
Gurgaon,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average
New Delhi,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Ice Cream,150,Indian Rupees(Rs.),No,Yes,No,No,1,4.9,Dark Green,Excellent
Hyderabad,"European, Mediterranean, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent
New Delhi,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good
Amritsar,Beverages,100,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good
New Delhi,"North Indian, Chinese, Tibetan, Italian, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
Sharjah,"Pakistani, Chinese, Indian, Afghani",90,Emirati Diram(AED),No,Yes,No,No,3,4.1,Green,Very Good
New Delhi,Mexican,850,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
Gurgaon,"Mithai, Street Food, South Indian, Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average
Birmingham,Italian,50,Pounds(��),No,No,No,No,3,3.9,Yellow,Good
New Delhi,"Mughlai, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average
Gurgaon,"North Indian, South Indian, Street Food, Mithai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good
Noida,Cafe,850,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
Des Moines,"American, Pizza, Bar Food",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good
New Delhi,"Mughlai, North Indian, Bengali, Continental",400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average
Noida,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average
New Delhi,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good
New Delhi,"Assamese, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
New Delhi,"North Indian, Mughlai",3000,Indian Rupees(Rs.),Yes,No,No,No,4,4.2,Green,Very Good
New Delhi,"Assamese, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average
New Delhi,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
New Delhi,"North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.6,Orange,Average
New Delhi,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Guwahati,"Chinese, Thai, Japanese, Asian",1300,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good
New Delhi,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,"Seafood, Chinese, Japanese, Vietnamese, Asian, Thai",1200,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good
New Delhi,"Mughlai, North Indian",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good
Sioux City,Burger,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good
Gurgaon,"North Indian, Chinese, Italian",650,Indian Rupees(Rs.),No,Yes,No,No,2,0.0,White,Not rated
New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Mughlai, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Nashik,Italian,800,Indian Rupees(Rs.),No,No,No,No,3,3.0,Orange,Average
Pasay City,"Seafood, Filipino, Asian, European",2000,Botswana Pula(P),Yes,No,No,No,4,4.2,Green,Very Good
New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average
Noida,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good
New Delhi,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average
New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Lucknow,"North Indian, Chinese, Mughlai",1200,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good
Gurgaon,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Ranchi,Pizza,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
Gurgaon,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good
Faridabad,"North Indian, Chinese, Italian, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average
Noida,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
Faridabad,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,"Continental, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good
New Delhi,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good
Pretoria,French,3210,Rand(R),No,No,No,No,4,4.9,Dark Green,Excellent
New Delhi,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good
Noida,"North Indian, Chinese, Kashmiri",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
Noida,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Cafe, North Indian, Italian, Japanese, Fast Food",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good
Bhubaneshwar,"Italian, Cafe, Chinese, Continental",800,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good
New Delhi,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
New Delhi,"North Indian, Continental, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average
New Delhi,Cafe,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good
New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
New Delhi,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
New Delhi,"North Indian, Chinese, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Faridabad,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Cafe,1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
New Delhi,"Chinese, North Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,Finger Food,1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.4,Red,Poor
Indore,"North Indian, Chinese",1200,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good
New Delhi,"Street Food, North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good
Noida,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
New Delhi,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Bakery, Desserts",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
Noida,American,1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.7,Yellow,Good
Guwahati,Chinese,800,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good
Gurgaon,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
Sharjah,"Pakistani, Indian",100,Emirati Diram(AED),No,Yes,No,No,4,4.1,Green,Very Good
New Delhi,"Bakery, Desserts, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,4.0,Green,Very Good
New Delhi,"Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"North Indian, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Mayfield,Asian,20,Dollar($),No,No,No,No,2,2.9,Orange,Average
New Delhi,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Noida,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Chinese, Asian, Thai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good
New Delhi,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,2.6,Orange,Average
Noida,Cafe,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
Albany,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good
New Delhi,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.5,Yellow,Good
New Delhi,"Mughlai, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,Japanese,1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average
New Delhi,"Finger Food, Italian, North Indian",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.0,Green,Very Good
New Delhi,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,"Chinese, South Indian, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,Street Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good
New Delhi,North Eastern,600,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good
Gurgaon,Japanese,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good
New Delhi,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Noida,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
