City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text,Aggregate rating
New Delhi,"Bakery, Desserts, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.8
Gurgaon,North Indian,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
Boise,Brazilian,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.0
New Delhi,"American, Continental, Italian, Bakery",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.7
New Delhi,"North Indian, European, Asian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.7
Noida,"North Indian, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
New Delhi,Cafe,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
New Delhi,"Chinese, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
Faridabad,"Fast Food, North Indian",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
Gurgaon,Cafe,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.6
New Delhi,"Continental, Kashmiri, Italian, North Indian, Moroccan",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.6
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai, Awadhi",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Noida,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Finger Food, North Indian, Continental, Chinese, Italian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.0
��stanbul,Cafe,0.0,Turkish Lira(TL),No,No,No,No,1.0,Green,Very Good,4.0
Noida,"Tibetan, Chinese",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.7
Noida,"North Indian, Mughlai, Chinese",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor,2.1
New Delhi,Mithai,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Gurgaon,"North Indian, Chinese, Italian, Continental",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.4
New Delhi,"North Indian, Chinese",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.8
New Delhi,"Bakery, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
Puducherry,"Desserts, Beverages, Juices",0.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
Birmingham,Fast Food,0.0,Pounds(��),No,No,No,No,0.0,Orange,Average,2.8
Doha,International,0.6666666666666667,Qatari Rial(QR),No,No,No,No,1.0,Green,Very Good,4.4
New Delhi,"Continental, Seafood, North Indian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.3
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"South Indian, North Indian, Chinese",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor,2.4
Noida,"Cafe, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.7
Noida,North Indian,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.5
New Delhi,"Ice Cream, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.4
New Delhi,"South Indian, North Indian",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.8
Gurgaon,"Bakery, Desserts",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"Mughlai, North Indian, Chinese",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Biryani,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"Continental, Chinese, North Indian, Indian",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,White,Not rated,0.0
Surat,"Cafe, Continental",0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
New Delhi,"Asian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.7
Waterloo,"American, Breakfast",0.0,Dollar($),No,No,No,No,0.0,Yellow,Good,3.6
Gurgaon,"North Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,2.6
Noida,"Continental, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
New Delhi,Bengali,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
Gurgaon,Fast Food,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.5
New Delhi,"North Indian, Chinese, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.6
New Delhi,"Bakery, Mithai",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,"Cafe, Tea",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.2
New Delhi,Desserts,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.2
Gurgaon,"Fast Food, North Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
London,"Japanese, Sushi",0.0,Pounds(��),No,No,No,No,1.0,Dark Green,Excellent,4.6
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"North Indian, Chinese",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Fast Food, Beverages",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.9
Gurgaon,Biryani,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Noida,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Tampa Bay,"Spanish, Tapas",0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.1
New Delhi,Cafe,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.9
Coimbatore,"Cafe, Fast Food",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good,4.0
New Delhi,Fast Food,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.1
New Delhi,"Raw Meats, North Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.7
New Delhi,"Bakery, Fast Food, Chinese",0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.3
Noida,Ice Cream,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,Japanese,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.0
Noida,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,Mughlai,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"Healthy Food, North Indian, Chinese, Continental",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.7
Pocatello,"Italian, Pizza, Sandwich",0.0,Dollar($),No,No,No,No,1.0,Yellow,Good,3.7
Gurgaon,"North Indian, Rajasthani",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"Burger, Desserts, Fast Food",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
New Delhi,"Cafe, Chinese",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.4
Birmingham,"Indian, Pakistani",0.0,Pounds(��),No,No,No,No,1.0,Green,Very Good,4.0
Gurgaon,Cafe,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.6
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,Cafe,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
New Delhi,"North Indian, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.5
Gurgaon,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,3.3
Pune,"Italian, German, Continental",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
Faridabad,Italian,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Mithai, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
Gurgaon,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Assamese,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Singapore,"Cafe, Spanish, Turkish, Greek",0.0,Dollar($),No,No,No,No,1.0,Orange,Average,3.2
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
Noida,"Mithai, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.6
Gurgaon,"North Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,2.7
Ranchi,Chinese,0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.4
Gurgaon,"Japanese, Thai, Chinese",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.0
Nagpur,"Continental, North Indian, Thai, Chinese",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.3
Gurgaon,"Chinese, North Indian, Italian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.2
New Delhi,"Ice Cream, Desserts",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"Fast Food, South Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.3
Noida,Beverages,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
Rest of Hawaii,American,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good,3.9
New Delhi,"Bakery, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Faridabad,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
New Delhi,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Desserts, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.7
New Delhi,Biryani,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, European, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.4
Waterloo,"Indian, Middle Eastern",0.0,Dollar($),No,No,No,No,0.0,Orange,Average,3.2
New Delhi,"North Indian, Mughlai, Chinese",0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Red,Poor,2.3
Ghaziabad,"North Indian, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.7
Manchester,"American, Fast Food, Desserts, Steak",0.0,Pounds(��),No,No,No,No,1.0,Orange,Average,3.3
New Delhi,"Bakery, Chinese",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
New Delhi,"Mithai, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
Noida,Chinese,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Mithai, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.4
New Delhi,Mughlai,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
New Delhi,"Bakery, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good,4.1
New Delhi,Fast Food,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.6
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,"Bakery, Desserts",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Sandton,Italian,0.33333333333333326,Rand(R),No,No,No,No,1.0,Green,Very Good,4.1
New Delhi,"Street Food, Mithai",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,"Chinese, North Indian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.4
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Bengali, North Indian",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
New Delhi,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,"Italian, North Indian, Chinese, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.7
New Delhi,"Chinese, Thai",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Kashmiri,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.4
New Delhi,"European, Italian, North Indian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.0
Noida,"North Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.0
New Delhi,"Pizza, Ice Cream",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"South Indian, North Indian",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.6
New Delhi,"North Indian, Street Food, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.5
New Delhi,"Mughlai, North Indian, Chinese",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,"Italian, Pizza",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor,2.3
New Delhi,Chinese,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
Faridabad,Pizza,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,"Cafe, European",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.3
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
Gurgaon,Ice Cream,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Red,Poor,2.3
New Delhi,North Indian,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.7
Ludhiana,"Mughlai, North Indian, Chinese",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.4
New Delhi,"Chinese, Thai",0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.1
Gurgaon,Lebanese,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.3
New Delhi,"Tea, Cafe",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.1
Noida,North Indian,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
��stanbul,"Restaurant Cafe, Turkish, Desserts",0.0,Turkish Lira(TL),No,No,No,No,1.0,Green,Very Good,4.2
Dalton,"American, Diner, Southern",0.0,Dollar($),No,No,No,No,0.0,Green,Very Good,4.3
Faridabad,Chinese,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"Continental, North Indian, Chinese, Italian, Finger Food",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.6
Gurgaon,"Bakery, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Green,Very Good,4.1
Pune,"Mexican, American, Tex-Mex",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Dark Green,Excellent,4.5
New Delhi,"Raw Meats, North Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Gurgaon,Kashmiri,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,3.4
Gurgaon,Continental,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
Amritsar,"North Indian, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
Ghaziabad,Ice Cream,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.3
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.8
New Delhi,Ice Cream,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"North Indian, Chinese, Continental",0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.9
New Delhi,"Desserts, Ice Cream",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Green,Very Good,4.0
New Delhi,"Chinese, Fast Food, North Indian, South Indian",0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
New Delhi,"Street Food, Mithai",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Thai, Chinese, Japanese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.7
Faridabad,Biryani,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Chinese,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Gurgaon,"Chinese, North Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
Noida,"American, Fast Food, Salad, Healthy Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor,2.3
New Delhi,Ice Cream,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gainesville,"Italian, Pizza, Sandwich",0.0,Dollar($),No,No,No,No,0.0,Green,Very Good,4.0
New Delhi,Chinese,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.8
Guwahati,Cafe,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent,4.7
New Delhi,"Raw Meats, Fast Food, North Indian",0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.4
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.6
Nashik,"North Indian, Chinese, Fast Food",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.4
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
Gurgaon,"South Indian, Kerala",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
Ankara,"Kebab, Turkish Pizza",0.0,Turkish Lira(TL),No,No,No,No,1.0,Dark Green,Excellent,4.6
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Doha,Pakistani,0.0,Qatari Rial(QR),No,No,No,No,1.0,Green,Very Good,4.2
New Delhi,Chinese,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.6
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"Bakery, Desserts, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"American, Italian, Cafe",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.6
Nagpur,Fast Food,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.3
Noida,"North Indian, South Indian",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
New Delhi,Chinese,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.7
Noida,"Burger, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.3
Noida,"Raw Meats, Fast Food, North Indian",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Doha,Chinese,0.0,Qatari Rial(QR),No,No,No,No,1.0,Dark Green,Excellent,4.9
Savannah,"Breakfast, Diner, Sandwich",0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.3
New Delhi,Beverages,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.8
New Delhi,"Ice Cream, Desserts",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Fast Food,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.9
Orlando,German,0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent,4.8
New Delhi,"Bakery, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,Fast Food,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.6
Noida,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Noida,South Indian,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,"Ice Cream, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.1
New Delhi,"Bakery, Desserts",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
New Delhi,"North Indian, Chinese",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.0
Mangalore,"Desserts, Bakery",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.9
Bras�_lia,"Fast Food, French",0.0,Brazilian Real(R$),No,No,No,No,1.0,Orange,Average,3.0
Gurgaon,Cafe,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.8
Gurgaon,"Mithai, Street Food, Chinese",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
Amritsar,North Indian,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.1
New Delhi,"Mughlai, Chinese, North Indian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.0
New Delhi,Bakery,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
Gurgaon,"Fast Food, Pizza",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.2
Gurgaon,"Burger, Fast Food",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Mangalore,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.5
New Delhi,"Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
Indore,"Cafe, Lebanese, Italian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.8
Singapore,French,0.4,Dollar($),No,No,No,No,1.0,Yellow,Good,3.8
New Delhi,"Burger, American, Fast Food",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.9
New Delhi,"North Indian, Chinese",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.2
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.7
New Delhi,"Bakery, Desserts",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.1
Gurgaon,"Healthy Food, Continental",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
New Delhi,"Fast Food, American, Italian",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.7
Dubuque,Mexican,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good,3.5
New Delhi,"Street Food, Mithai",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
New Delhi,"North Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.4
New Delhi,"North Indian, Continental",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
New Delhi,Bakery,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.8
New Delhi,"North Indian, Mughlai",0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,North Indian,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,North Indian,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
New Delhi,Cafe,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Gurgaon,"Street Food, Mithai",0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.1
Noida,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.6
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
